"product_id","license_plate","car_year","car_brand","car_model","car_type","car_transmission","car_engine_size","car_color","inspection_score","agent_id","branch_id","buy_date","buy_price","admin_fee","aging_fee","sell_date","sell_price"
136132,7740,2007,DAIHATSU,TERIOS,TX ELEGANT,MT,"1.5",SILVER METALIK,107,112331,39,2022-08-26,10288.0,250.0,0.0,2022-08-27,10538.0
137193,3324,2007,HONDA,CRV,RE1 2WD 2.4 AT Bensin,AT,"2.4",Hitam,107,29574,146,2022-08-31,10288.0,250.0,0.0,2022-09-02,10538.0
134947,2688,2018,TOYOTA,AVANZA,G,MT,"1.3",Hitam,107,5579,59,2022-08-18,17750.0,266.0,0.0,2022-08-25,18016.0
126277,2953,2013,TOYOTA,RUSH,G,MT,"1.5",Hitam,107,24786,119,2022-08-13,15000.0,250.0,0.0,2022-08-26,15250.0
126645,1631,2014,NISSAN,GRAND LIVINA,SV,MT,"1.5",Putih,107,1119,109,2022-08-08,11875.0,250.0,188.0,2022-08-30,12312.0
128282,5398,2011,TOYOTA,ALL NEW AVANZA VELOZ,VVT-I,AT,"1.5",HITAM METALIK,107,111227,18,2022-08-19,15625.0,250.0,0.0,2022-08-19,15875.0
138439,1370,2011,DAIHATSU,TERIOS,TX,AT,"1.5",Silver,107,3956,59,2022-08-28,13125.0,250.0,125.0,2022-09-14,13500.0
142021,2080,2007,HONDA,CIVIC,FD 1.8 MT Bensin,MT,"1.8",HITAM METALIK,107,151645,411,2022-09-09,8125.0,250.0,0.0,2022-09-09,8375.0
143107,5682,2016,HONDA,BRIO,SATYA E,MT,"1.2",Putih,102,131815,380,2022-08-24,11875.0,250.0,0.0,2022-08-24,12125.0
137369,6450,2021,DAIHATSU,GRAN MAX,"3-Way Standar + PS + AC",MT,"1.5",Silver Metalic,81,68805,269,2022-08-27,15625.0,250.0,0.0,2022-09-03,15875.0
128373,5623,2017,DAIHATSU,AYLA,X DELUXE,MT,"1.0",Hitam,107,126785,380,2022-08-09,2500.0,250.0,0.0,2022-08-10,2750.0
140901,3968,2011,NISSAN,GRAND LIVINA,XV,MT,"1.5",Hitam,107,29616,381,2022-08-27,10000.0,250.0,0.0,2022-08-28,10250.0
133568,3113,2018,TOYOTA,CALYA,G,MT,"1.2",Hitam,105,49684,12,2022-08-17,13500.0,250.0,0.0,2022-08-18,13750.0
140423,8258,2018,DAIHATSU,SIGRA,R,MT,"1.2",Merah,107,24273,153,2022-09-02,13250.0,250.0,0.0,2022-09-02,13500.0
138253,2383,2005,HONDA,JAZZ,I-DSI,MT,"1.5",ABU ABU METALIK,107,56341,36,2022-08-13,9125.0,250.0,0.0,2022-08-13,9375.0
138514,2094,2016,HONDA,MOBILIO,DD4 1.5 M CVT CKD,MT,"1.5",Putih,107,21606,86,2022-08-13,15500.0,250.0,0.0,2022-08-13,15750.0
138936,91,2016,TOYOTA,AGYA,G TRD,MT,"1.0",Silver,107,33855,364,2022-08-26,8750.0,250.0,0.0,2022-08-26,9000.0
133476,8251,2016,TOYOTA,RUSH,S,AT,"1.5",Hitam,103,117314,314,2022-08-07,15538.0,250.0,0.0,2022-08-07,15788.0
142169,1497,2011,TOYOTA,FORTUNER,"G 2,5 AT",AT,"2.5",HITAM METALIK,102,1820,56,2022-08-22,23750.0,344.0,0.0,2022-10-03,24031.0
143173,3492,2015,SUZUKI,KARIMUN WAGON R,GL,MT,"1.0",Merah,107,114797,405,2022-08-25,8125.0,250.0,0.0,2022-08-25,8375.0
126970,4231,2018,MITSUBISHI,DOUBLE KABIN PICKUP,TRITON 2.5 L DC GLS 4x4,MT,"2.5",Hitam,107,49984,42,2022-08-14,32500.0,531.0,688.0,2022-10-14,27531.0
139845,703,2005,TOYOTA,INNOVA,V Bensin,MT,"2.0",HITAM METALIK,103,11248,90,2022-08-26,12500.0,250.0,250.0,2022-09-22,13000.0
137219,2919,2019,HONDA,HRV,SE 1.5 AT BENSIN,AT,"1.5",Putih,107,134964,373,2022-08-26,33812.0,531.0,0.0,2022-09-01,34344.0
141932,8198,2012,SUZUKI,APV,GE,MT,"1.5",Silver,107,94150,33,2022-08-22,9000.0,250.0,0.0,2022-08-22,9250.0
133626,4055,2001,TOYOTA,CAMRY,"2,2",MT,"2.2",Biru,107,142606,410,2022-08-10,3750.0,250.0,0.0,2022-08-10,4000.0
142622,2208,2007,TOYOTA,VIOS,G,AT,"1.5",Hitam,102,66011,149,2022-08-26,8125.0,250.0,0.0,2022-08-26,8375.0
127823,4122,2017,DAIHATSU,SIGRA,X,MT,"1.2",Putih,107,32778,72,2022-08-14,11662.0,250.0,0.0,2022-08-14,11912.0
140459,1635,2017,MITSUBISHI,PAJERO,SPORT 2.4 DAKAR 4X2 AT,AT,"2.4",Hitam,107,91855,293,2022-09-04,50000.0,719.0,0.0,2022-09-11,50719.0
135015,3536,1992,SUZUKI,CARRY,ST100,MT,"1.0",Biru,86,116800,40,2022-08-21,1250.0,250.0,0.0,2022-08-21,1500.0
137957,8102,2014,TOYOTA,AGYA,G,AT,"1.0",ABU ABU METALIK,103,13001,359,2022-08-18,10438.0,250.0,0.0,2022-08-19,10688.0
126567,3060,2015,HONDA,MOBILIO,EM CVT,AT,"1.5",ABU ABU METALIK,102,35920,111,2022-08-05,15250.0,250.0,0.0,2022-08-05,15500.0
127530,706,2004,HONDA,STREAM,S7A,MT,"1.7",Hitam,107,62548,93,2022-08-23,9375.0,250.0,0.0,2022-08-28,9625.0
135248,1622,2010,TOYOTA,INNOVA,G Bensin,AT,"2.0",Silver Metalic,106,2635,108,2022-08-03,15625.0,266.0,188.0,2022-08-25,16078.0
136876,1412,2013,HONDA,FREED,SD 1.5 AT Bensin,AT,"1.5",PUTIH METALIK,107,5755,136,2022-08-16,15912.0,266.0,0.0,2022-08-18,16178.0
139812,4739,2019,DAIHATSU,Blind van,S401RV BMREJKHE B.V,MT,"1.3",Putih,106,24974,127,2022-08-20,7750.0,250.0,0.0,2022-08-21,8000.0
137342,4868,2010,TOYOTA,FORTUNER,"G 2,5 AT SOLAR",AT,"2.5",PUTIH METALIK,107,116340,42,2022-08-26,20625.0,344.0,312.0,2022-09-26,21281.0
138693,6943,2017,SUZUKI,ERTIGA,GL,MT,"1.4",Silver,102,141921,307,2022-08-20,13750.0,250.0,0.0,2022-08-21,14000.0
126453,4818,2005,TOYOTA,AVANZA,G,MT,"1.3",Merah,107,121678,41,2022-07-25,8750.0,250.0,0.0,2022-08-01,9000.0
127589,8041,2000,SUZUKI,CARRY,Futura GRV,MT,"1.5",COKLAT,107,42801,154,2022-08-06,5000.0,250.0,0.0,2022-08-12,5250.0
140144,1247,2010,DAIHATSU,GRAN MAX,D Standar,MT,"1.3",SILVER METALIK,102,136118,365,2022-08-18,7500.0,250.0,0.0,2022-08-18,7750.0
141738,6042,2013,TOYOTA,ALL NEW AVANZA,VVT-i G,MT,"1.3",Puith,107,15506,73,2022-09-11,16250.0,266.0,0.0,2022-09-23,16516.0
137786,7232,2014,TOYOTA,GRAND NEW INNOVA,G Bensin,MT,"2.0",HITAM METALIK,107,60211,265,2022-08-10,21875.0,344.0,0.0,2022-08-12,22219.0
133240,1401,1997,HONDA,CIVIC,Ferio 1.6 AT Bensin,AT,"1.6",Putih,107,137424,307,2022-08-12,4375.0,250.0,0.0,2022-08-12,4625.0
137255,5216,2012,HONDA,NEW CR-V,"4 X 2",AT,"2.4",Putih Mutiara,98,35470,5,2022-08-29,15625.0,250.0,0.0,2022-08-29,15875.0
127890,2970,2013,TOYOTA,FORTUNER,"G 2,5 AT",AT,"2.5",Puith,107,14584,86,2022-08-02,31250.0,438.0,125.0,2022-08-20,31812.0
134480,4015,2009,TOYOTA,INNOVA,G Diesel,MT,"2.5",HITAM METALIK,105,109950,278,2022-08-30,17625.0,266.0,0.0,2022-09-02,17891.0
142077,5533,2010,TOYOTA,NEW INNOVA,G,AT,"2.0",Hitam,107,124312,139,2022-08-29,12250.0,250.0,0.0,2022-08-29,12500.0
137588,4830,2008,TOYOTA,NEW INNOVA,G,MT,"2.0",Hitam,107,145822,144,2022-08-12,14288.0,250.0,0.0,2022-08-15,14538.0
126330,8132,2012,TOYOTA,AVANZA,E,MT,"1.3",Hitam,106,22060,49,2022-08-14,13000.0,250.0,0.0,2022-08-15,13250.0
140764,5522,2015,TOYOTA,NEW AVANZA,VVT-i G,MT,"1.3",HITAM METALIC,107,2804,25,2022-08-22,14288.0,250.0,125.0,2022-09-08,14662.0
136031,2949,2017,TOYOTA,ALL NEW AVANZA,VVT-i E,MT,"1.3",Abu-abu,101,145934,291,2022-08-18,15288.0,250.0,62.0,2022-08-29,15600.0
134333,108,2014,DAIHATSU,ALL NEW XENIA,X,MT,"1.3",Putih,106,5868,149,2022-08-07,12500.0,250.0,0.0,2022-08-09,12750.0
134125,6301,2012,TOYOTA,RUSH,S,MT,"1.5",KUNING METALIK,107,58547,68,2022-08-18,10000.0,250.0,0.0,2022-08-18,10250.0
133323,5174,2003,MITSUBISHI,KUDA,Diamond,MT,"1.6",ABU ABU METALIK,99,1954,1,2022-08-22,6125.0,250.0,62.0,2022-09-05,6438.0
140638,5150,2017,TOYOTA,NEW AGYA,G TRD,MT,"1.2",Putih,107,33234,99,2022-09-07,12500.0,250.0,62.0,2022-09-19,12812.0
133423,2050,2009,NISSAN,NEW XTRAIL,XTRONIC CVT,AT,"2.0",Abu Abu Tua MT,107,137258,305,2022-08-21,12125.0,250.0,0.0,2022-08-21,12375.0
132661,450,2013,TOYOTA,ALL NEW AVANZA,VVT-i G,MT,"1.3",Hitam,107,90945,296,2022-08-06,12500.0,250.0,0.0,2022-08-06,12750.0
133466,3885,2015,MITSUBISHI,COLT L 300,Pick Up FB-R (4x2),MT,"2.5",Hitam,97,84023,151,2022-08-02,7500.0,250.0,0.0,2022-08-02,7750.0
135620,2947,2019,HONDA,ALL NEW BRIO,SATYA E,MT,"1.2",Hitam,107,133540,374,2022-08-12,17125.0,266.0,62.0,2022-08-23,17453.0
141739,5118,2010,TOYOTA,AVANZA,G,MT,"1.3",Hitam,106,116222,83,2022-09-03,9750.0,250.0,0.0,2022-09-03,10000.0
134234,3289,2018,TOYOTA,ALL NEW FORTUNER,VRZ 4x2 TRD,AT,"2.4",Hitam,107,128885,374,2022-08-10,48750.0,719.0,0.0,2022-08-12,49469.0
132819,3512,2013,TOYOTA,ETIOS VALCO,G,MT,"1.2",Putih,107,110679,405,2022-08-08,8750.0,250.0,0.0,2022-08-08,9000.0
139290,6117,2013,TOYOTA,NEW AVANZA,VVT-i E,MT,"1.3",Abu-abu,106,1273,24,2022-08-19,10625.0,250.0,0.0,2022-08-19,10875.0
136783,8279,2015,TOYOTA,RUSH,S,MT,"1.5",Putih,107,118782,44,2022-08-10,18662.0,266.0,188.0,2022-08-31,19116.0
143480,2630,2011,MITSUBISHI,PAJERO,EXCEED,AT,"2.5",Hitam,107,1205,29,2022-09-04,24375.0,344.0,62.0,2022-09-18,24781.0
136419,6815,2005,TOYOTA,INNOVA,V Bensin,MT,"2.0",BIRU METALIK,107,18429,96,2022-08-08,10625.0,250.0,0.0,2022-08-08,10875.0
128632,530,2003,NISSAN,TERRANO,GRANDROAD,MT,"2.4",Hitam,107,108634,369,2022-08-21,8750.0,250.0,0.0,2022-08-21,9000.0
142435,7069,2015,TOYOTA,GRAND COROLLA ALTIS,V,AT,"1.8",Hitam,107,3142,311,2022-08-21,15625.0,250.0,0.0,2022-08-21,15875.0
134866,1698,2019,SUZUKI,ERTIGA,GX,MT,"1.4",PUTIH METALIK,107,30823,275,2022-08-17,19375.0,344.0,0.0,2022-08-26,19719.0
127197,1477,2011,SUZUKI,KARIMUN,Estillo,MT,"1.1",Coklat Met,107,59307,261,2022-07-30,6875.0,250.0,0.0,2022-07-31,7125.0
127343,2954,2016,TOYOTA,SIENTA,Q,AT,"1.5",Orange metalik,107,1953,66,2022-08-06,19375.0,344.0,0.0,2022-08-07,19719.0
134888,2418,2011,NISSAN,GRAND LIVINA,XV,AT,"1.5",Hitam,107,3811,275,2022-08-11,7538.0,250.0,312.0,2022-09-13,8100.0
126489,8221,2015,DAIHATSU,GRAN MAX,Standar PU,MT,"1.5",Hitam,107,70072,141,2022-08-21,9125.0,250.0,188.0,2022-09-24,9562.0
127040,7393,2017,DAIHATSU,AYLA,X,MT,"1.0",Merah,107,128230,361,2022-07-29,12062.0,250.0,0.0,2022-08-04,12312.0
127050,6399,2013,DAIHATSU,ALL NEW XENIA,R SPORTY,MT,"1.3",ABU ABU METALIK,107,136407,399,2022-08-13,12500.0,250.0,750.0,2022-10-24,10625.0
127809,3858,2004,NISSAN,TERRANO,KINGSROAD K2,MT,"2.4",ABU ABU METALIK,107,116055,34,2022-08-07,5625.0,250.0,0.0,2022-08-07,5875.0
133717,7420,2013,HONDA,JAZZ,GE8 1.5 MT BENSIN,MT,"1.5",Putih,107,4047,132,2022-08-26,16875.0,266.0,438.0,2022-10-06,17578.0
139354,1570,2009,HONDA,NEW CR-V,"4 X 2",AT,"2.4",Putih Mutiara,107,1703,94,2022-08-30,15000.0,250.0,0.0,2022-09-01,15250.0
127075,2414,2017,DAIHATSU,GRAN MAX,D Standar,MT,"1.3",Putih,107,93288,372,2022-08-04,12500.0,250.0,125.0,2022-08-23,12875.0
137809,2836,2019,TOYOTA,AGYA,G 1.2 MT BENSIN,MT,"1.2",Putih,98,127061,52,2022-08-30,13125.0,250.0,0.0,2022-08-30,13375.0
133477,5735,2016,DAIHATSU,GRAN MAX,Standar + PS + AC PU,MT,"1.5",Hitam,105,49167,69,2022-08-16,10625.0,250.0,0.0,2022-08-18,10875.0
132812,1191,2015,HONDA,ALL NEW GRAND CR-V,"2,4",AT,"2.4",Putih,102,109196,55,2022-08-09,15000.0,250.0,0.0,2022-08-10,15250.0
126387,3465,2014,DAIHATSU,GRAN MAX,Standar Box PU,MT,"1.3",Silver,106,117829,360,2022-08-02,8438.0,250.0,62.0,2022-08-11,8750.0
127240,684,2007,HONDA,NEW CR-V,"4 X 2",AT,"2.4",ABU ABU METALIK,107,1438,60,2022-07-26,13912.0,250.0,562.0,2022-09-16,12625.0
136984,4676,2011,TOYOTA,ALL NEW AVANZA,GRAND VELOZ,MT,"1.5",BIRU TUA MET,107,100775,303,2022-08-17,11975.0,250.0,0.0,2022-08-17,12225.0
139743,2256,2013,TOYOTA,NEW AVANZA,VVT-i G,MT,"1.3",Silver,107,4363,94,2022-08-20,13375.0,250.0,0.0,2022-08-23,13625.0
140276,1172,2003,TOYOTA,KIJANG,LX,MT,"1.8",Merah,107,80183,275,2022-08-27,5750.0,250.0,62.0,2022-09-08,6062.0
134653,7211,2021,TOYOTA,GRAND NEW VELOZ,GRAND NEW VELOZ,MT,"1.5",Putih,102,1334,46,2022-08-29,24975.0,344.0,0.0,2022-09-07,25319.0
135291,6630,2010,TOYOTA,AVANZA,G,MT,"1.3",ABU ABU METALIK,107,70387,309,2022-08-04,11250.0,250.0,0.0,2022-08-04,11500.0
134665,739,2013,DAIHATSU,TERIOS,TX,MT,"1.5",Putih,107,67100,93,2022-08-10,16000.0,266.0,0.0,2022-08-16,16266.0
142360,6106,2010,SUZUKI,SPLASH,GL,MT,"1.2",ABU ABU METALIK,107,15506,73,2022-09-13,8750.0,250.0,125.0,2022-09-29,9125.0
127737,4035,2013,TOYOTA,AGYA,E,MT,"1.0",Putih,107,32778,72,2022-08-24,8225.0,250.0,0.0,2022-08-24,8475.0
142634,6834,2015,HONDA,BRIO,SATYA S,MT,"1.2",Putih,107,144113,153,2022-08-22,10625.0,250.0,0.0,2022-08-22,10875.0
133364,6983,2011,HONDA,CRV,RE1 2WD,MT,"2.0",HITAM METALIK,107,89369,94,2022-08-24,15125.0,250.0,125.0,2022-09-08,15500.0
136435,2430,2009,HONDA,JAZZ,RS,AT,"1.5",Hitam,107,33429,288,2022-08-22,11375.0,250.0,0.0,2022-08-23,11625.0
128257,3416,2012,DAIHATSU,GRAN MAX,D Standar + PS,MT,"1.5",Hijau,88,3495,109,2022-08-04,6875.0,250.0,0.0,2022-08-19,7125.0
134163,3990,2007,TOYOTA,INNOVA,G Bensin,MT,"2.0",Hitam,107,67032,278,2022-08-13,12875.0,250.0,0.0,2022-08-13,13125.0
126357,5685,2014,HONDA,BRIO,SATYA A,MT,"1.2",Abu-abu,107,14071,25,2022-08-08,11875.0,250.0,0.0,2022-08-19,12125.0
127599,4650,1996,ISUZU,PANTHER,HI-GRADE 2.3 MT SOLAR,MT,"2.3",Biru,107,116707,353,2022-08-07,4162.0,250.0,0.0,2022-08-07,4412.0
137164,6011,2007,TOYOTA,RUSH,S,MT,"1.5",SILVER METALIK,107,138191,263,2022-08-11,8125.0,250.0,0.0,2022-08-14,8375.0
127110,3232,2017,TOYOTA,CALYA,G,AT,"1.2",Merah,107,116441,362,2022-07-27,13750.0,250.0,0.0,2022-07-29,14000.0
136003,5422,2013,HONDA,FREED,"PSD 1,5 AT BENSIN",AT,"1.5",Abu-abu,107,135860,18,2022-08-15,19750.0,344.0,312.0,2022-09-16,20406.0
128141,3173,2016,TOYOTA,AGYA,G,MT,"1.0",Putih,107,28462,19,2022-08-12,8162.0,250.0,0.0,2022-08-12,8412.0
133329,5089,2005,SUZUKI,GRAND ESCUDO,ABS,MT,"2.0",ABU ABU METALIK,107,2901,76,2022-08-13,7250.0,250.0,0.0,2022-08-23,7500.0
133493,904,2018,TOYOTA,YARIS,S,MT,"1.5",Hitam,107,109196,55,2022-08-01,15000.0,250.0,0.0,2022-08-01,15250.0
138735,394,2004,SUZUKI,FUTURA,ST 150 MINIBUS,MT,"1.5",HIJAU TUA,107,128941,37,2022-09-03,4375.0,250.0,0.0,2022-09-03,4625.0
137903,4104,2014,MITSUBISHI,MIRAGE,GLX,MT,"1.2",Abu-abu,107,4744,72,2022-08-16,8750.0,250.0,0.0,2022-08-16,9000.0
140005,461,2004,TOYOTA,CAMRY,V 2.4 AT BENSIN,AT,"2.4",Hitam,107,126459,61,2022-09-07,9375.0,250.0,0.0,2022-09-07,9625.0
127969,1900,2015,TOYOTA,INNOVA,G Bensin,MT,"2.0",ABU ABU METALIK,107,129256,384,2022-08-17,22875.0,344.0,62.0,2022-08-29,23281.0
139863,4248,2017,TOYOTA,AVANZA,G,MT,"1.3",SILVER METALIK,92,147558,274,2022-08-16,15538.0,250.0,0.0,2022-08-16,15788.0
133778,4778,2015,DAIHATSU,AYLA,D,MT,"1.0",Putih,107,140282,396,2022-08-04,6250.0,250.0,0.0,2022-08-04,6500.0
142306,1905,2016,HONDA,HRV,E CVT,AT,"1.5",ABU ABU METALIK,107,1832,65,2022-08-17,26662.0,438.0,125.0,2022-09-01,27225.0
126614,820,2013,TOYOTA,NEW AVANZA,Veloz,AT,"1.5",Putih,106,116538,107,2022-07-26,15375.0,250.0,0.0,2022-07-27,15625.0
134842,2013,2014,DAIHATSU,XENIA,VVTi Li Deluxe Sporty,MT,"1.0",HITAM METALIK,107,142789,411,2022-08-03,12000.0,250.0,0.0,2022-08-05,12250.0
127841,4801,2017,SUZUKI,KARIMUN,GL 4X2 1.0 AT BENSIN,AT,"1.0",Hitam,107,140282,396,2022-08-07,9375.0,250.0,0.0,2022-08-08,9625.0
139625,7836,2013,TOYOTA,NEW CAMRY,G,AT,"2.4",Hitam,107,146303,47,2022-08-31,15375.0,250.0,0.0,2022-08-31,15625.0
136366,3488,2007,TOYOTA,INNOVA,G Bensin,MT,"2.0",Silver,106,84529,40,2022-09-05,9750.0,250.0,0.0,2022-09-05,10000.0
137218,5867,2016,DAIHATSU,AYLA,X,MT,"1.2",Putih Mutiara,107,2809,70,2022-09-06,8750.0,250.0,0.0,2022-09-06,9000.0
138140,8463,2018,TOYOTA,ALL NEW AVANZA,VVT-i G,MT,"1.3",Hitam,104,95297,23,2022-09-05,18375.0,266.0,0.0,2022-09-06,18641.0
127716,5306,2014,TOYOTA,RUSH,G,MT,"1.5",Hitam,106,45371,99,2022-07-28,15625.0,250.0,0.0,2022-07-29,15875.0
135686,4439,2017,TOYOTA,CALYA,G,MT,"1.2",Hitam,106,116239,274,2022-08-06,13538.0,250.0,0.0,2022-08-12,13788.0
141970,2817,2016,DAIHATSU,XENIA,Xenia x 1.3 AT,AT,"1.3",Putih,107,151645,411,2022-09-03,12500.0,250.0,0.0,2022-09-03,12750.0
140225,8108,2014,HONDA,MOBILIO,S,MT,"1.5",Putih,107,6200,33,2022-08-14,14375.0,250.0,62.0,2022-09-02,14688.0
127131,8306,2012,DAIHATSU,XENIA,R,MT,"1.3",HITAM METALIK,107,132854,96,2022-08-17,12500.0,250.0,0.0,2022-08-17,12750.0
128415,6350,2011,DAIHATSU,XENIA,F651RV.GMDFJ M/T,MT,"1.3",MERAH METALIK,107,66795,25,2022-08-24,10000.0,250.0,125.0,2022-09-13,10375.0
142604,1938,2014,TOYOTA,NEW AGYA,G,AT,"1.2",Hitam,107,58486,83,2022-08-22,8875.0,250.0,0.0,2022-08-22,9125.0
142871,8478,2014,SUZUKI,ERTIGA,GX,AT,"1.4",Abu-abu,107,33234,99,2022-09-12,15125.0,250.0,0.0,2022-09-18,15375.0
136165,1098,2000,TOYOTA,KIJANG,SUPER KF 80 LONG,MT,"2.0",Hijau Metalik,107,48242,307,2022-08-28,6000.0,250.0,0.0,2022-09-05,6250.0
135791,7702,2012,NISSAN,EVALIA,XV,AT,"1.5",Abu-abu,98,5540,65,2022-08-14,11312.0,250.0,62.0,2022-08-27,11625.0
135844,6105,2018,DAIHATSU,GRAND NEW XENIA,R SPORTY,MT,"1.3",Putih,104,50438,120,2022-08-19,19438.0,344.0,0.0,2022-08-19,19781.0
142066,3677,2011,SUZUKI,CARRY,Mega,MT,"1.5",Hitam,86,2928,21,2022-09-05,7625.0,250.0,0.0,2022-09-05,7875.0
137038,7235,2001,ISUZU,PANTHER,LM25 MINIBUS,MT,"2.5",MERAH METALIK,84,90310,295,2022-08-20,8250.0,250.0,62.0,2022-09-03,8562.0
137872,8234,2001,SUZUKI,FUTURA,ST 150 MINIBUS,MT,"1.5",Hijau Metalik,79,56402,140,2022-09-07,1375.0,250.0,0.0,2022-09-07,1625.0
132921,7854,2010,NISSAN,GRAND LIVINA,XV,MT,"1.5",Abu-abu,107,5803,75,2022-08-20,9375.0,250.0,0.0,2022-08-20,9625.0
138948,7853,2014,HONDA,BRIO,SATYA S,MT,"1.2",Putih,107,55615,262,2022-09-04,11250.0,250.0,0.0,2022-09-04,11500.0
136236,2428,2013,SUZUKI,ERTIGA,GL,AT,"1.4",HITAM METALIC,107,98640,275,2022-08-17,13750.0,250.0,0.0,2022-08-17,14000.0
135540,1015,2016,HONDA,BR-V,E CVT,AT,"1.5",MERAH PEKAT MUTIARA,107,116441,362,2022-08-17,20625.0,344.0,0.0,2022-09-14,20969.0
135580,5603,2017,MITSUBISHI,MIRAGE,GLX,MT,"1.2",MERAH METALIK,107,34222,139,2022-08-30,8125.0,250.0,0.0,2022-09-09,8375.0
134445,2576,2007,HONDA,JAZZ,I-DSI,AT,"1.5",ABU ABU METALIK,107,17608,94,2022-08-17,9750.0,250.0,62.0,2022-09-01,10062.0
138595,90,2007,DAIHATSU,ZEBRA,"5 speed",MT,"1.3",Silver,107,17299,105,2022-08-30,3250.0,250.0,0.0,2022-08-30,3500.0
134967,6495,2015,DAIHATSU,GRAN MAX,Standar + PS + AC PU,MT,"1.5",Hitam,102,72096,269,2022-08-25,6250.0,250.0,0.0,2022-08-25,6500.0
132746,64,2008,TOYOTA,VIOS,G,MT,"1.5",Hitam,107,1796,54,2022-08-23,9375.0,250.0,125.0,2022-09-10,9750.0
140137,1584,2012,TOYOTA,AVANZA,G VELOZ,AT,"1.5",Hitam,107,117422,365,2022-08-16,12538.0,250.0,0.0,2022-08-16,12788.0
139496,8071,1995,TOYOTA,KIJANG,KF52 SPR,MT,"1.8",Abu-abu,107,148626,95,2022-09-09,3125.0,250.0,0.0,2022-09-09,3375.0
132803,7241,2013,DAIHATSU,GRAN MAX,Blind Van Standar + AC,MT,"1.3",Putih,107,34529,306,2022-07-31,6250.0,250.0,125.0,2022-08-16,6625.0
139015,970,2013,TOYOTA,NEW AVANZA,VVT-i G,MT,"1.3",Putih,107,125007,301,2022-09-02,11875.0,250.0,0.0,2022-09-02,12125.0
128024,498,2008,NISSAN,GRAND LIVINA,SV,MT,"1.5",ABU ABU TUA METALIK,107,136659,369,2022-08-08,9750.0,250.0,0.0,2022-08-08,10000.0
133783,5790,2013,HONDA,JAZZ,GE8 1.5 E MT BENSIN,MT,"1.5",Putih,102,64130,408,2022-08-18,11875.0,250.0,0.0,2022-08-18,12125.0
125111,2528,2007,HONDA,CRV,RE1 2WD 2.4 AT Bensin,AT,"2.4",ABU MUDA METALIK,107,1812,55,2022-08-23,13125.0,250.0,0.0,2022-08-23,13375.0
134017,149,2013,TOYOTA,AGYA,G TRD,AT,"1.0",BIRU GELAP,107,139881,279,2022-08-24,7500.0,250.0,0.0,2022-08-24,7750.0
134980,4171,2013,MITSUBISHI,STRADA TRITON,GLX,MT,"2.8",Hitam,107,44965,43,2022-08-16,15000.0,250.0,0.0,2022-08-16,15250.0
127575,5275,2018,HONDA,ALL NEW BRIO,SATYA E,MT,"1.2",Putih,97,1960,1,2022-08-08,14625.0,250.0,0.0,2022-08-13,14875.0
133607,7226,2011,SUZUKI,SPLASH,GL,MT,"1.2",Hitam,107,141751,130,2022-08-25,7500.0,250.0,0.0,2022-08-25,7750.0
126127,5855,2014,TOYOTA,NEW AVANZA,VVT-i G,MT,"1.3",PUTIH METALIK,103,117947,281,2022-07-26,10000.0,250.0,0.0,2022-07-26,10250.0
140748,7282,2018,SUZUKI,NEW ERTIGA,GL,MT,"1.5",Silver,107,4798,155,2022-08-27,18125.0,266.0,0.0,2022-08-30,18391.0
141790,6696,2012,HONDA,FREED,"PSD 1,5 AT BENSIN",AT,"1.5",Putih,107,88804,155,2022-08-20,7750.0,250.0,0.0,2022-08-20,8000.0
137763,7339,2018,TOYOTA,NEW AGYA,G TRD,MT,"1.2",Merah,107,94482,66,2022-08-30,12375.0,250.0,0.0,2022-08-30,12625.0
126317,5380,2005,TOYOTA,NEW INNOVA,V,AT,"2.5",Hitam,107,1418,91,2022-08-06,16375.0,266.0,0.0,2022-08-17,16641.0
126313,6125,2012,TOYOTA,ALL NEW AVANZA,VVT-i G,MT,"1.3",MERAH METALIK,105,68796,120,2022-08-12,13625.0,250.0,0.0,2022-08-19,13875.0
126829,3109,2010,MITSUBISHI,PAJERO,EXCEED,AT,"2.5",Hitam,107,65302,271,2022-08-05,22538.0,344.0,0.0,2022-08-15,22881.0
140633,26,2011,DAIHATSU,XENIA,VVTi Xi Deluxe,MT,"1.3",Silver,107,65633,366,2022-09-12,8412.0,250.0,0.0,2022-09-12,8662.0
127800,5122,2018,HONDA,BRIO,SATYA E,MT,"1.2",Putih,107,123320,79,2022-09-02,13875.0,250.0,0.0,2022-09-02,14125.0
136270,3925,2011,NISSAN,XTRAIL,CVT 2.0 AT BENSIN,AT,"2.0",Hitam,107,29459,411,2022-08-11,13750.0,250.0,0.0,2022-08-11,14000.0
138347,2348,2012,TOYOTA,ALL NEW CAMRY,G,AT,"2.5",Hitam,107,1352,3,2022-08-17,21000.0,344.0,438.0,2022-09-29,18750.0
138804,6218,2012,TOYOTA,GRAND NEW INNOVA,V Bensin Luxury,AT,"2.0",Silver Metalic,107,129210,394,2022-08-20,15000.0,250.0,0.0,2022-08-20,15250.0
126579,2825,2018,DAIHATSU,ALL NEW TERRIOS,RDELUXE,MT,"1.5",PUTIIH,107,96513,307,2022-08-17,21875.0,344.0,125.0,2022-09-04,22344.0
139054,1375,2002,HONDA,ODYSSEY,"2,4 L AT",AT,"2.4",COKLAT MUDA METALIK,107,21606,86,2022-09-07,6250.0,250.0,0.0,2022-09-07,6500.0
